K,method_id,label,throughput_mbps,se_bps_per_hz
50,random,Random,62.57561412223105,3.1287807061115527
50,random,Random,77.66895149489181,3.8834475747445905
50,random,Random,70.2719352301838,3.5135967615091896
50,random,Random,100.50765735450511,5.025382867725256
50,random,Random,93.01870320171447,4.650935160085724
50,random,Random,31.800904460682958,1.590045223034148
50,random,Random,81.21669826948983,4.060834913474491
50,random,Random,104.02989328559671,5.201494664279836
50,random,Random,66.65057732400227,3.332528866200114
50,random,Random,103.0793818919593,5.153969094597965
50,random,Random,86.99303939384538,4.349651969692269
50,random,Random,110.54160266477247,5.5270801332386235
50,random,Random,67.43794429913022,3.371897214956511
50,random,Random,50.1351733023022,2.5067586651151097
50,random,Random,99.15963394460728,4.957981697230363
50,random,Random,13.538837480025103,0.6769418740012552
50,random,Random,86.81488327906874,4.3407441639534365
50,random,Random,94.80429362277634,4.740214681138817
50,random,Random,80.83908279099434,4.041954139549717
50,random,Random,44.635542945375974,2.2317771472687986
50,random,Random,85.8748977108477,4.293744885542385
50,random,Random,56.13686269623362,2.806843134811681
50,random,Random,44.29444619598111,2.2147223097990554
50,random,Random,75.04259583444234,3.752129791722117
50,random,Random,49.018270877819766,2.4509135438909886
50,random,Random,111.12201245612064,5.556100622806032
50,random,Random,91.49870577875454,4.574935288937727
50,random,Random,96.57282122364761,4.82864106118238
50,random,Random,92.57575140409256,4.6287875702046275
50,random,Random,49.645152397601585,2.482257619880079
50,random,Random,96.99719781766359,4.84985989088318
50,random,Random,91.72382773232303,4.586191386616152
50,random,Random,101.96735534485659,5.09836776724283
50,random,Random,101.6588656393426,5.08294328196713
50,random,Random,27.47643118948321,1.3738215594741605
50,random,Random,58.62394579267862,2.9311972896339307
50,random,Random,57.38717060087852,2.869358530043926
50,random,Random,70.28411581463003,3.5142057907315016
50,random,Random,36.50162442389097,1.8250812211945486
50,random,Random,79.10875148855744,3.9554375744278722
50,random,Random,95.58417879334401,4.779208939667201
50,random,Random,33.47219197666113,1.6736095988330566
50,random,Random,89.06334792686697,4.453167396343348
50,random,Random,76.20796798452241,3.810398399226121
50,random,Random,91.86757318764953,4.593378659382477
50,random,Random,98.55269762211341,4.9276348811056705
50,random,Random,9.31156937476584,0.46557846873829195
50,random,Random,48.92016524187544,2.446008262093772
50,random,Random,76.14345858190607,3.807172929095304
50,random,Random,47.2543860785757,2.362719303928785
50,random,Random,37.5918809923016,1.8795940496150798
50,random,Random,30.12008254533692,1.506004127266846
50,random,Random,50.608039462966964,2.530401973148348
50,random,Random,30.11414730943998,1.505707365471999
50,random,Random,60.4420137154377,3.022100685771885
50,random,Random,67.69032098258378,3.3845160491291897
50,random,Random,65.572522291119,3.27862611455595
50,random,Random,57.10881040555046,2.855440520277523
50,random,Random,19.86603580467476,0.993301790233738
50,random,Random,81.78459913336492,4.0892299566682455
50,random,Random,88.43253069565495,4.421626534782747
50,random,Random,63.791102794973895,3.1895551397486948
50,random,Random,74.81119547341164,3.7405597736705825
50,random,Random,64.33850852405027,3.216925426202513
50,random,Random,54.69272820553779,2.7346364102768894
50,random,Random,98.57037855317951,4.928518927658975
50,random,Random,54.216421029146105,2.7108210514573052
50,random,Random,92.77976582817942,4.638988291408971
50,random,Random,69.08775499677222,3.454387749838611
50,random,Random,83.98147473356934,4.199073736678467
50,random,Random,78.18579922214525,3.909289961107262
50,random,Random,110.54007082674501,5.52700354133725
50,random,Random,67.2662379459445,3.3633118972972254
50,random,Random,75.17721496787428,3.7588607483937135
50,random,Random,69.71089121681882,3.485544560840941
50,random,Random,99.41611441611981,4.97080572080599
50,random,Random,50.62491704031148,2.531245852015574
50,random,Random,93.85424533743759,4.6927122668718795
50,random,Random,81.3715758754256,4.06857879377128
