N,K,method_id,label,throughput_mbps,se_bps_per_hz
8,50,beam_weighted,Beam-Weighted Threshold,63.57612065207913,3.1788060326039567
8,50,beam_weighted,Beam-Weighted Threshold,81.78705340211566,4.089352670105783
8,50,beam_weighted,Beam-Weighted Threshold,104.65811739891791,5.2329058699458955
8,50,beam_weighted,Beam-Weighted Threshold,40.93763942228883,2.0468819711144417
8,50,beam_weighted,Beam-Weighted Threshold,58.16498307415767,2.9082491537078834
8,50,beam_weighted,Beam-Weighted Threshold,73.2709367477314,3.66354683738657
8,50,beam_weighted,Beam-Weighted Threshold,101.19310641875106,5.059655320937553
8,50,beam_weighted,Beam-Weighted Threshold,91.47288584984948,4.573644292492474
8,50,beam_weighted,Beam-Weighted Threshold,97.12263994419385,4.856131997209693
8,50,beam_weighted,Beam-Weighted Threshold,55.00205716193195,2.750102858096598
8,50,beam_weighted,Beam-Weighted Threshold,67.20843743678466,3.3604218718392334
8,50,beam_weighted,Beam-Weighted Threshold,67.6931003888103,3.3846550194405145
8,50,beam_weighted,Beam-Weighted Threshold,18.540101318777214,0.9270050659388608
8,50,beam_weighted,Beam-Weighted Threshold,79.64780024947709,3.9823900124738545
8,50,beam_weighted,Beam-Weighted Threshold,74.26688352677625,3.7133441763388126
8,50,beam_weighted,Beam-Weighted Threshold,41.67272502102943,2.0836362510514714
8,50,beam_weighted,Beam-Weighted Threshold,114.715238039019,5.7357619019509505
8,50,beam_weighted,Beam-Weighted Threshold,97.25332085470754,4.862666042735377
8,50,beam_weighted,Beam-Weighted Threshold,65.81455802618207,3.2907279013091033
8,50,beam_weighted,Beam-Weighted Threshold,68.8597881490195,3.4429894074509746
8,50,beam_weighted,Beam-Weighted Threshold,109.48658854544341,5.4743294272721705
8,50,beam_weighted,Beam-Weighted Threshold,63.89399400867483,3.1946997004337416
8,50,beam_weighted,Beam-Weighted Threshold,74.26654474378684,3.713327237189342
8,50,beam_weighted,Beam-Weighted Threshold,94.9859223789325,4.749296118946625
8,50,beam_weighted,Beam-Weighted Threshold,95.4977335989971,4.774886679949855
8,50,beam_weighted,Beam-Weighted Threshold,37.64437986861371,1.8822189934306857
8,50,beam_weighted,Beam-Weighted Threshold,107.08035695108713,5.354017847554356
8,50,beam_weighted,Beam-Weighted Threshold,80.28304665450729,4.014152332725365
8,50,beam_weighted,Beam-Weighted Threshold,102.03350815833295,5.101675407916647
8,50,beam_weighted,Beam-Weighted Threshold,50.803548884263456,2.540177444213173
8,50,beam_weighted,Beam-Weighted Threshold,69.32514374931165,3.4662571874655828
8,50,beam_weighted,Beam-Weighted Threshold,78.77752175515236,3.938876087757618
8,50,beam_weighted,Beam-Weighted Threshold,79.4898149844685,3.9744907492234245
8,50,beam_weighted,Beam-Weighted Threshold,103.64463239467852,5.182231619733926
8,50,beam_weighted,Beam-Weighted Threshold,91.00828414292798,4.550414207146399
8,50,beam_weighted,Beam-Weighted Threshold,83.93619136097384,4.196809568048692
8,50,beam_weighted,Beam-Weighted Threshold,70.39049834507608,3.519524917253804
8,50,beam_weighted,Beam-Weighted Threshold,70.70631864035467,3.535315932017733
8,50,beam_weighted,Beam-Weighted Threshold,27.82406839357849,1.3912034196789245
8,50,beam_weighted,Beam-Weighted Threshold,57.39934533274303,2.869967266637152
8,50,beam_weighted,Beam-Weighted Threshold,57.520395793044685,2.876019789652234
8,50,beam_weighted,Beam-Weighted Threshold,81.40878970553206,4.070439485276603
8,50,beam_weighted,Beam-Weighted Threshold,59.00348973703969,2.9501744868519846
8,50,beam_weighted,Beam-Weighted Threshold,78.52696293354799,3.9263481466773995
8,50,beam_weighted,Beam-Weighted Threshold,32.11756178730431,1.6058780893652156
8,50,beam_weighted,Beam-Weighted Threshold,61.27405605338518,3.063702802669259
8,50,beam_weighted,Beam-Weighted Threshold,69.75455356394411,3.487727678197206
8,50,beam_weighted,Beam-Weighted Threshold,60.76293658928443,3.0381468294642215
8,50,beam_weighted,Beam-Weighted Threshold,60.92541745332429,3.0462708726662147
8,50,beam_weighted,Beam-Weighted Threshold,77.700453096974,3.8850226548487
8,50,beam_weighted,Beam-Weighted Threshold,87.12682027998032,4.356341013999016
8,50,beam_weighted,Beam-Weighted Threshold,50.07022250563793,2.5035111252818965
8,50,beam_weighted,Beam-Weighted Threshold,73.89113034699041,3.6945565173495205
8,50,beam_weighted,Beam-Weighted Threshold,89.75340622859558,4.487670311429779
8,50,beam_weighted,Beam-Weighted Threshold,31.368485025752843,1.568424251287642
8,50,beam_weighted,Beam-Weighted Threshold,56.49993084173532,2.8249965420867658
8,50,beam_weighted,Beam-Weighted Threshold,6.2726337971901085,0.3136316898595054
8,50,beam_weighted,Beam-Weighted Threshold,84.62016043413003,4.231008021706502
8,50,beam_weighted,Beam-Weighted Threshold,82.12221062864228,4.106110531432114
8,50,beam_weighted,Beam-Weighted Threshold,99.20142424097678,4.960071212048839
8,50,beam_weighted,Beam-Weighted Threshold,78.99113667489765,3.949556833744882
8,50,beam_weighted,Beam-Weighted Threshold,63.14202033850627,3.1571010169253135
8,50,beam_weighted,Beam-Weighted Threshold,59.264040209091455,2.9632020104545727
8,50,beam_weighted,Beam-Weighted Threshold,37.646638092737476,1.8823319046368736
8,50,beam_weighted,Beam-Weighted Threshold,66.10492886872393,3.3052464434361966
8,50,beam_weighted,Beam-Weighted Threshold,79.25272491297797,3.9626362456488984
8,50,beam_weighted,Beam-Weighted Threshold,9.720206457737994,0.48601032288689966
8,50,beam_weighted,Beam-Weighted Threshold,50.745325266810724,2.5372662633405363
8,50,beam_weighted,Beam-Weighted Threshold,60.54137046080134,3.027068523040067
8,50,beam_weighted,Beam-Weighted Threshold,51.50215557213688,2.575107778606844
8,50,beam_weighted,Beam-Weighted Threshold,83.73346614562396,4.186673307281199
8,50,beam_weighted,Beam-Weighted Threshold,4.883652011604258,0.2441826005802129
8,50,beam_weighted,Beam-Weighted Threshold,84.06960613740895,4.203480306870448
8,50,beam_weighted,Beam-Weighted Threshold,93.4851422834224,4.67425711417112
8,50,beam_weighted,Beam-Weighted Threshold,41.30530069329673,2.0652650346648365
8,50,beam_weighted,Beam-Weighted Threshold,79.3481090952611,3.967405454763055
8,50,beam_weighted,Beam-Weighted Threshold,34.113970498443926,1.705698524922196
8,50,beam_weighted,Beam-Weighted Threshold,51.701828942425365,2.5850914471212683
8,50,beam_weighted,Beam-Weighted Threshold,49.69801109470423,2.484900554735211
8,50,beam_weighted,Beam-Weighted Threshold,31.172828786989474,1.5586414393494736
8,50,beam_weighted,Beam-Weighted Threshold,68.64773362717564,3.432386681358782
8,50,beam_weighted,Beam-Weighted Threshold,77.51538689535423,3.8757693447677113
8,50,beam_weighted,Beam-Weighted Threshold,62.082041303370765,3.1041020651685383
8,50,beam_weighted,Beam-Weighted Threshold,55.10337104956253,2.7551685524781266
8,50,beam_weighted,Beam-Weighted Threshold,70.71687757019309,3.5358438785096546
8,50,beam_weighted,Beam-Weighted Threshold,42.10500980158449,2.1052504900792246
8,50,beam_weighted,Beam-Weighted Threshold,83.86747215980948,4.193373607990474
8,50,beam_weighted,Beam-Weighted Threshold,80.94519433780839,4.047259716890419
8,50,beam_weighted,Beam-Weighted Threshold,24.927467633699358,1.2463733816849678
8,50,beam_weighted,Beam-Weighted Threshold,51.758571126581444,2.5879285563290724
8,50,beam_weighted,Beam-Weighted Threshold,52.42478712531662,2.621239356265831
8,50,beam_weighted,Beam-Weighted Threshold,91.80126081867952,4.590063040933976
8,50,beam_weighted,Beam-Weighted Threshold,63.283336909700076,3.1641668454850036
8,50,beam_weighted,Beam-Weighted Threshold,54.682301260096665,2.734115063004833
8,50,beam_weighted,Beam-Weighted Threshold,11.834701040130561,0.5917350520065281
8,50,beam_weighted,Beam-Weighted Threshold,27.844235129488922,1.392211756474446
8,50,beam_weighted,Beam-Weighted Threshold,66.38340576948391,3.319170288474196
8,50,beam_weighted,Beam-Weighted Threshold,99.20682244923047,4.960341122461524
8,50,beam_weighted,Beam-Weighted Threshold,58.47490302307867,2.923745151153933
8,50,beam_weighted,Beam-Weighted Threshold,93.87255389462459,4.693627694731229
8,50,beam_weighted,Beam-Weighted Threshold,67.7094764256057,3.385473821280285
8,50,beam_weighted,Beam-Weighted Threshold,35.5482777976699,1.7774138898834948
8,50,beam_weighted,Beam-Weighted Threshold,58.24354426716442,2.9121772133582207
8,50,beam_weighted,Beam-Weighted Threshold,70.1368573531149,3.5068428676557453
8,50,beam_weighted,Beam-Weighted Threshold,75.05495671605003,3.7527478358025013
8,50,beam_weighted,Beam-Weighted Threshold,65.16147724860754,3.258073862430377
8,50,beam_weighted,Beam-Weighted Threshold,63.49406593930442,3.174703296965221
8,50,beam_weighted,Beam-Weighted Threshold,53.31994645175461,2.6659973225877303
8,50,beam_weighted,Beam-Weighted Threshold,75.81692169372988,3.790846084686494
8,50,beam_weighted,Beam-Weighted Threshold,90.03804728716312,4.501902364358156
8,50,beam_weighted,Beam-Weighted Threshold,84.971892300243,4.24859461501215
8,50,beam_weighted,Beam-Weighted Threshold,97.51009259940098,4.875504629970049
8,50,beam_weighted,Beam-Weighted Threshold,83.53686748375965,4.176843374187983
8,50,beam_weighted,Beam-Weighted Threshold,108.77999508051879,5.438999754025939
8,50,beam_weighted,Beam-Weighted Threshold,88.40709840924501,4.420354920462251
8,50,beam_weighted,Beam-Weighted Threshold,70.64828793839608,3.532414396919804
8,50,beam_weighted,Beam-Weighted Threshold,73.4330013347164,3.6716500667358196
8,50,beam_weighted,Beam-Weighted Threshold,90.93975755357565,4.546987877678783
8,50,beam_weighted,Beam-Weighted Threshold,71.5347991161957,3.5767399558097845
8,50,beam_weighted,Beam-Weighted Threshold,78.7304759373441,3.9365237968672044
8,50,beam_weighted,Beam-Weighted Threshold,91.44914679589473,4.572457339794736
8,50,beam_weighted,Beam-Weighted Threshold,49.895188913003096,2.4947594456501547
8,50,beam_weighted,Beam-Weighted Threshold,58.4446613397043,2.922233066985215
8,50,beam_weighted,Beam-Weighted Threshold,66.9396620498207,3.346983102491035
8,50,beam_weighted,Beam-Weighted Threshold,91.14623597966064,4.557311798983032
8,50,beam_weighted,Beam-Weighted Threshold,64.54010609324638,3.227005304662319
8,50,beam_weighted,Beam-Weighted Threshold,50.435466284505104,2.521773314225255
8,50,beam_weighted,Beam-Weighted Threshold,109.04785627963977,5.452392813981989
8,50,beam_weighted,Beam-Weighted Threshold,68.6393552529753,3.431967762648765
8,50,beam_weighted,Beam-Weighted Threshold,72.24641895654774,3.6123209478273868
8,50,beam_weighted,Beam-Weighted Threshold,113.4631804179625,5.673159020898125
8,50,beam_weighted,Beam-Weighted Threshold,78.3867982821303,3.919339914106515
8,50,beam_weighted,Beam-Weighted Threshold,48.139775548587465,2.406988777429373
8,50,beam_weighted,Beam-Weighted Threshold,9.59296408964382,0.479648204482191
8,50,beam_weighted,Beam-Weighted Threshold,41.926788961683535,2.096339448084177
8,50,beam_weighted,Beam-Weighted Threshold,51.60066419512027,2.5800332097560132
8,50,beam_weighted,Beam-Weighted Threshold,70.26921198548867,3.5134605992744334
8,50,beam_weighted,Beam-Weighted Threshold,36.797549949182006,1.8398774974591001
8,50,beam_weighted,Beam-Weighted Threshold,115.73563385694023,5.786781692847011
8,50,beam_weighted,Beam-Weighted Threshold,83.87416157252045,4.193708078626022
8,50,beam_weighted,Beam-Weighted Threshold,54.82337194194663,2.7411685970973316
8,50,beam_weighted,Beam-Weighted Threshold,63.61035473908675,3.1805177369543376
8,50,beam_weighted,Beam-Weighted Threshold,99.68805419464555,4.984402709732277
8,50,beam_weighted,Beam-Weighted Threshold,72.29865097826672,3.6149325489133357
8,50,beam_weighted,Beam-Weighted Threshold,114.26499559458694,5.713249779729347
8,50,beam_weighted,Beam-Weighted Threshold,3.747300176787131,0.18736500883935656
8,50,beam_weighted,Beam-Weighted Threshold,37.29244263158959,1.864622131579479
8,50,beam_weighted,Beam-Weighted Threshold,51.82660157717973,2.5913300788589866
8,50,beam_weighted,Beam-Weighted Threshold,65.67359845206565,3.2836799226032825
8,50,beam_weighted,Beam-Weighted Threshold,36.127276737604724,1.8063638368802362
8,50,beam_weighted,Beam-Weighted Threshold,100.04579567272832,5.0022897836364155
8,50,beam_weighted,Beam-Weighted Threshold,42.35325920996508,2.117662960498254
8,50,beam_weighted,Beam-Weighted Threshold,70.10562407463853,3.5052812037319265
8,50,beam_weighted,Beam-Weighted Threshold,27.71154675590496,1.3855773377952478
8,50,beam_weighted,Beam-Weighted Threshold,114.76064977891123,5.738032488945562
8,50,beam_weighted,Beam-Weighted Threshold,42.35605321816372,2.117802660908186
8,50,beam_weighted,Beam-Weighted Threshold,46.97173947565961,2.3485869737829805
8,50,beam_weighted,Beam-Weighted Threshold,65.17946521288246,3.258973260644123
8,50,beam_weighted,Beam-Weighted Threshold,96.25244225812877,4.812622112906438
8,50,beam_weighted,Beam-Weighted Threshold,98.94099404874918,4.947049702437459
8,50,beam_weighted,Beam-Weighted Threshold,20.1244746915916,1.0062237345795801
8,50,beam_weighted,Beam-Weighted Threshold,86.55575354558631,4.327787677279316
8,50,beam_weighted,Beam-Weighted Threshold,74.07093445147596,3.7035467225737984
8,50,beam_weighted,Beam-Weighted Threshold,104.13254583235376,5.2066272916176874
8,50,beam_weighted,Beam-Weighted Threshold,92.24093546256945,4.612046773128473
8,50,beam_weighted,Beam-Weighted Threshold,67.66163528740319,3.383081764370159
8,50,beam_weighted,Beam-Weighted Threshold,73.79477362408664,3.6897386812043322
8,50,beam_weighted,Beam-Weighted Threshold,73.14326928561314,3.6571634642806576
8,50,beam_weighted,Beam-Weighted Threshold,75.86905527849613,3.7934527639248063
8,50,beam_weighted,Beam-Weighted Threshold,80.53812221313781,4.02690611065689
8,50,beam_weighted,Beam-Weighted Threshold,57.513264497572614,2.8756632248786307
8,50,beam_weighted,Beam-Weighted Threshold,24.859416713242908,1.2429708356621454
8,50,beam_weighted,Beam-Weighted Threshold,74.3103183211999,3.715515916059995
8,50,beam_weighted,Beam-Weighted Threshold,100.89884940200169,5.044942470100085
8,50,beam_weighted,Beam-Weighted Threshold,70.11163308956326,3.5055816544781626
8,50,beam_weighted,Beam-Weighted Threshold,50.54507075498821,2.5272535377494103
8,50,beam_weighted,Beam-Weighted Threshold,64.7038866419256,3.23519433209628
8,50,beam_weighted,Beam-Weighted Threshold,54.75255879839846,2.737627939919923
8,50,beam_weighted,Beam-Weighted Threshold,66.5038472941686,3.3251923647084296
8,50,beam_weighted,Beam-Weighted Threshold,71.74581845068167,3.5872909225340837
8,50,beam_weighted,Beam-Weighted Threshold,44.59130898677936,2.2295654493389683
8,50,beam_weighted,Beam-Weighted Threshold,107.24771449369644,5.362385724684822
8,50,beam_weighted,Beam-Weighted Threshold,96.854410356419,4.84272051782095
8,50,beam_weighted,Beam-Weighted Threshold,87.73235542501459,4.386617771250729
8,50,beam_weighted,Beam-Weighted Threshold,100.11096622167766,5.005548311083883
8,50,beam_weighted,Beam-Weighted Threshold,71.86178810364149,3.593089405182074
8,50,beam_weighted,Beam-Weighted Threshold,33.46124380805277,1.6730621904026386
8,50,beam_weighted,Beam-Weighted Threshold,64.7712518498996,3.2385625924949797
8,50,beam_weighted,Beam-Weighted Threshold,90.59411808710209,4.5297059043551045
8,50,beam_weighted,Beam-Weighted Threshold,60.69842626135524,3.0349213130677617
8,50,beam_weighted,Beam-Weighted Threshold,65.89568247321701,3.2947841236608504
8,50,beam_weighted,Beam-Weighted Threshold,47.936695067266506,2.3968347533633256
8,50,beam_weighted,Beam-Weighted Threshold,81.9135863344799,4.095679316723995
8,50,beam_weighted,Beam-Weighted Threshold,96.28220449068479,4.8141102245342395
8,50,beam_weighted,Beam-Weighted Threshold,64.17019182997585,3.2085095914987924
8,50,beam_weighted,Beam-Weighted Threshold,48.45022194254825,2.4225110971274124
8,50,beam_weighted,Beam-Weighted Threshold,101.03023839491318,5.051511919745659
8,50,beam_weighted,Beam-Weighted Threshold,85.36367089856736,4.268183544928368
8,50,beam_weighted,Beam-Weighted Threshold,93.77148674189397,4.688574337094698
8,50,beam_weighted,Beam-Weighted Threshold,95.56435186075035,4.7782175930375175
8,50,beam_weighted,Beam-Weighted Threshold,77.38847193872736,3.869423596936368
8,50,beam_weighted,Beam-Weighted Threshold,79.16818060659257,3.958409030329628
8,50,beam_weighted,Beam-Weighted Threshold,62.71980855058985,3.1359904275294928
8,50,beam_weighted,Beam-Weighted Threshold,7.444388782926142,0.37221943914630706
8,50,beam_weighted,Beam-Weighted Threshold,49.22315260945711,2.4611576304728557
8,50,beam_weighted,Beam-Weighted Threshold,64.83080214223283,3.2415401071116414
8,50,beam_weighted,Beam-Weighted Threshold,74.59108800746374,3.729554400373187
8,50,beam_weighted,Beam-Weighted Threshold,74.25854768821131,3.7129273844105652
8,50,beam_weighted,Beam-Weighted Threshold,99.63363260405171,4.981681630202585
8,50,beam_weighted,Beam-Weighted Threshold,65.18967297996772,3.2594836489983865
8,50,beam_weighted,Beam-Weighted Threshold,60.21294264880483,3.0106471324402415
8,50,beam_weighted,Beam-Weighted Threshold,32.63208500151598,1.631604250075799
8,50,beam_weighted,Beam-Weighted Threshold,84.6611832386263,4.2330591619313145
8,50,beam_weighted,Beam-Weighted Threshold,65.68902813406203,3.2844514067031017
8,50,beam_weighted,Beam-Weighted Threshold,50.07032487554805,2.5035162437774026
8,50,beam_weighted,Beam-Weighted Threshold,14.836244120868383,0.7418122060434191
8,50,beam_weighted,Beam-Weighted Threshold,20.43346046142242,1.021673023071121
8,50,beam_weighted,Beam-Weighted Threshold,30.871793287843673,1.5435896643921838
8,50,beam_weighted,Beam-Weighted Threshold,68.41703924980575,3.4208519624902873
8,50,beam_weighted,Beam-Weighted Threshold,46.85782722527267,2.3428913612636335
8,50,beam_weighted,Beam-Weighted Threshold,103.9602906260857,5.198014531304285
8,50,beam_weighted,Beam-Weighted Threshold,59.606933534552006,2.9803466767276006
8,50,beam_weighted,Beam-Weighted Threshold,105.78472040777493,5.2892360203887465
8,50,beam_weighted,Beam-Weighted Threshold,65.56484730419612,3.278242365209806
8,50,beam_weighted,Beam-Weighted Threshold,100.60236144845722,5.0301180724228605
8,50,beam_weighted,Beam-Weighted Threshold,99.24110517174752,4.962055258587376
8,50,beam_weighted,Beam-Weighted Threshold,46.08635062567856,2.304317531283928
8,50,beam_weighted,Beam-Weighted Threshold,63.751608033996895,3.1875804016998446
8,50,beam_weighted,Beam-Weighted Threshold,17.155550867710463,0.8577775433855231
8,50,beam_weighted,Beam-Weighted Threshold,102.64308671558949,5.132154335779474
8,50,beam_weighted,Beam-Weighted Threshold,73.67138400376962,3.683569200188481
8,50,beam_weighted,Beam-Weighted Threshold,47.5409971788578,2.37704985894289
8,50,beam_weighted,Beam-Weighted Threshold,19.78300635649845,0.9891503178249225
8,50,beam_weighted,Beam-Weighted Threshold,92.54372808578319,4.6271864042891595
8,50,beam_weighted,Beam-Weighted Threshold,66.02376792409214,3.301188396204607
8,50,beam_weighted,Beam-Weighted Threshold,65.57614090684724,3.2788070453423623
8,50,beam_weighted,Beam-Weighted Threshold,63.58802352736037,3.1794011763680188
8,50,beam_weighted,Beam-Weighted Threshold,69.10779479723048,3.4553897398615243
8,50,beam_weighted,Beam-Weighted Threshold,84.2999622887507,4.2149981144375355
8,50,beam_weighted,Beam-Weighted Threshold,73.7478136460255,3.6873906823012756
8,50,beam_weighted,Beam-Weighted Threshold,96.31408428936813,4.815704214468406
8,50,beam_weighted,Beam-Weighted Threshold,89.8227641444055,4.491138207220275
8,50,beam_weighted,Beam-Weighted Threshold,92.04766354932524,4.602383177466262
8,50,beam_weighted,Beam-Weighted Threshold,91.9697792989692,4.5984889649484595
8,50,beam_weighted,Beam-Weighted Threshold,85.0526546159448,4.25263273079724
8,50,beam_weighted,Beam-Weighted Threshold,49.08818626805087,2.4544093134025435
8,50,beam_weighted,Beam-Weighted Threshold,61.265434182416634,3.0632717091208317
8,50,beam_weighted,Beam-Weighted Threshold,50.08739929622707,2.5043699648113535
8,50,beam_weighted,Beam-Weighted Threshold,97.94670506537076,4.897335253268539
8,50,beam_weighted,Beam-Weighted Threshold,95.24778579311892,4.762389289655946
8,50,beam_weighted,Beam-Weighted Threshold,93.60325032457888,4.680162516228944
8,50,beam_weighted,Beam-Weighted Threshold,79.15246141782086,3.9576230708910427
8,50,beam_weighted,Beam-Weighted Threshold,69.2688431909677,3.463442159548385
8,50,beam_weighted,Beam-Weighted Threshold,71.27763672890816,3.5638818364454083
8,50,beam_weighted,Beam-Weighted Threshold,15.427325593086772,0.7713662796543386
8,50,beam_weighted,Beam-Weighted Threshold,46.133448722904376,2.306672436145219
8,50,beam_weighted,Beam-Weighted Threshold,33.295675421885655,1.6647837710942828
8,50,beam_weighted,Beam-Weighted Threshold,104.69164079730017,5.234582039865008
8,50,beam_weighted,Beam-Weighted Threshold,98.19659586222812,4.909829793111406
8,50,beam_weighted,Beam-Weighted Threshold,73.46269427395819,3.67313471369791
8,50,beam_weighted,Beam-Weighted Threshold,5.392601420561907,0.26963007102809533
8,50,beam_weighted,Beam-Weighted Threshold,44.615238654787554,2.230761932739378
8,50,beam_weighted,Beam-Weighted Threshold,87.72337660030747,4.386168830015374
8,50,beam_weighted,Beam-Weighted Threshold,65.53643665939467,3.276821832969733
8,50,beam_weighted,Beam-Weighted Threshold,21.668179807046574,1.0834089903523287
8,50,beam_weighted,Beam-Weighted Threshold,80.82722903645481,4.04136145182274
8,50,beam_weighted,Beam-Weighted Threshold,68.83957351163491,3.441978675581746
8,50,beam_weighted,Beam-Weighted Threshold,107.25202481816264,5.362601240908131
8,50,beam_weighted,Beam-Weighted Threshold,67.58530404248053,3.3792652021240266
8,50,beam_weighted,Beam-Weighted Threshold,92.86382063304309,4.6431910316521545
8,50,beam_weighted,Beam-Weighted Threshold,88.44696603877013,4.422348301938507
8,50,beam_weighted,Beam-Weighted Threshold,17.472908318413364,0.8736454159206681
8,50,beam_weighted,Beam-Weighted Threshold,59.38105207928158,2.969052603964079
8,50,beam_weighted,Beam-Weighted Threshold,69.3004199385723,3.465020996928615
8,50,beam_weighted,Beam-Weighted Threshold,63.570435040089926,3.1785217520044964
8,50,beam_weighted,Beam-Weighted Threshold,18.296879694503588,0.9148439847251794
8,50,beam_weighted,Beam-Weighted Threshold,106.35559286663538,5.317779643331769
8,50,beam_weighted,Beam-Weighted Threshold,95.40432402200699,4.770216201100349
8,50,beam_weighted,Beam-Weighted Threshold,87.96037999167784,4.398018999583892
8,50,beam_weighted,Beam-Weighted Threshold,88.89316735838366,4.444658367919184
8,50,beam_weighted,Beam-Weighted Threshold,42.37032708926661,2.1185163544633308
8,50,beam_weighted,Beam-Weighted Threshold,85.47097825324327,4.2735489126621635
8,50,beam_weighted,Beam-Weighted Threshold,57.618404821892696,2.8809202410946346
8,50,beam_weighted,Beam-Weighted Threshold,74.57116434158725,3.728558217079362
8,50,beam_weighted,Beam-Weighted Threshold,95.98954643713353,4.799477321856676
8,50,beam_weighted,Beam-Weighted Threshold,19.06256246825036,0.9531281234125181
8,50,beam_weighted,Beam-Weighted Threshold,79.32137950470889,3.9660689752354443
8,50,beam_weighted,Beam-Weighted Threshold,76.40447056266183,3.8202235281330914
8,50,beam_weighted,Beam-Weighted Threshold,56.28544042523732,2.814272021261866
8,50,beam_weighted,Beam-Weighted Threshold,9.37403939043921,0.4687019695219605
8,50,beam_weighted,Beam-Weighted Threshold,67.53267614473737,3.376633807236868
8,50,beam_weighted,Beam-Weighted Threshold,61.081422412488145,3.0540711206244073
8,50,beam_weighted,Beam-Weighted Threshold,66.30049026515096,3.3150245132575478
8,50,beam_weighted,Beam-Weighted Threshold,88.7562160713,4.437810803565
8,50,beam_weighted,Beam-Weighted Threshold,46.136212948744486,2.3068106474372243
8,50,beam_weighted,Beam-Weighted Threshold,50.927204218913374,2.546360210945669
8,50,beam_weighted,Beam-Weighted Threshold,47.32398597075276,2.366199298537638
8,50,beam_weighted,Beam-Weighted Threshold,64.23354435916518,3.211677217958259
8,50,beam_weighted,Beam-Weighted Threshold,64.63841556149961,3.2319207780749806
8,50,beam_weighted,Beam-Weighted Threshold,12.515204470218443,0.6257602235109221
8,50,beam_weighted,Beam-Weighted Threshold,37.27565024464881,1.8637825122324403
8,50,beam_weighted,Beam-Weighted Threshold,80.96213502039205,4.048106751019603
8,50,beam_weighted,Beam-Weighted Threshold,59.00391770337222,2.9501958851686108
8,50,beam_weighted,Beam-Weighted Threshold,61.06046027376521,3.0530230136882603
8,50,beam_weighted,Beam-Weighted Threshold,60.63770827388958,3.031885413694479
8,50,beam_weighted,Beam-Weighted Threshold,81.09094332752807,4.054547166376403
8,50,beam_weighted,Beam-Weighted Threshold,69.975906269905,3.49879531349525
8,50,beam_weighted,Beam-Weighted Threshold,87.11134286912149,4.355567143456074
8,50,beam_weighted,Beam-Weighted Threshold,101.43661263488015,5.071830631744008
8,50,beam_weighted,Beam-Weighted Threshold,38.59989291116667,1.9299946455583334
8,50,beam_weighted,Beam-Weighted Threshold,107.58702486327651,5.379351243163826
8,50,beam_weighted,Beam-Weighted Threshold,64.08449365185565,3.2042246825927827
8,50,beam_weighted,Beam-Weighted Threshold,95.82510067444487,4.791255033722243
8,50,beam_weighted,Beam-Weighted Threshold,25.56806751779479,1.2784033758897395
8,50,beam_weighted,Beam-Weighted Threshold,68.7211022183158,3.4360551109157904
8,50,beam_weighted,Beam-Weighted Threshold,92.4299409679412,4.62149704839706
8,50,beam_weighted,Beam-Weighted Threshold,39.163638915997446,1.9581819457998724
8,50,beam_weighted,Beam-Weighted Threshold,75.47889337631206,3.773944668815603
8,50,beam_weighted,Beam-Weighted Threshold,92.03726754395375,4.601863377197687
8,50,beam_weighted,Beam-Weighted Threshold,72.55821316362649,3.6279106581813245
8,50,beam_weighted,Beam-Weighted Threshold,75.29596069547382,3.764798034773691
8,50,beam_weighted,Beam-Weighted Threshold,62.415861480634156,3.120793074031708
8,50,beam_weighted,Beam-Weighted Threshold,46.4647735624589,2.3232386781229453
8,50,beam_weighted,Beam-Weighted Threshold,60.29117422536018,3.014558711268009
8,50,beam_weighted,Beam-Weighted Threshold,75.98963105707972,3.799481552853986
8,50,beam_weighted,Beam-Weighted Threshold,88.22072390154888,4.411036195077444
8,50,beam_weighted,Beam-Weighted Threshold,1.8171042003867743,0.09085521001933872
8,50,beam_weighted,Beam-Weighted Threshold,7.062501599032193,0.35312507995160963
8,50,beam_weighted,Beam-Weighted Threshold,6.483049821850498,0.3241524910925249
8,50,beam_weighted,Beam-Weighted Threshold,46.789582256469295,2.3394791128234647
8,50,beam_weighted,Beam-Weighted Threshold,85.88045341832041,4.2940226709160205
8,50,beam_weighted,Beam-Weighted Threshold,97.66350746704653,4.883175373352326
8,50,beam_weighted,Beam-Weighted Threshold,90.55659148265325,4.527829574132662
8,50,beam_weighted,Beam-Weighted Threshold,90.95457598159037,4.547728799079518
8,50,beam_weighted,Beam-Weighted Threshold,80.29374263060026,4.014687131530013
8,50,beam_weighted,Beam-Weighted Threshold,71.89441145250392,3.594720572625196
8,50,beam_weighted,Beam-Weighted Threshold,33.61693824524222,1.6808469122621108
8,50,beam_weighted,Beam-Weighted Threshold,93.17137781241094,4.658568890620547
8,50,beam_weighted,Beam-Weighted Threshold,52.63989569653038,2.631994784826519
8,50,beam_weighted,Beam-Weighted Threshold,67.74217784668267,3.3871088923341333
8,50,beam_weighted,Beam-Weighted Threshold,79.91020105312536,3.995510052656268
8,50,beam_weighted,Beam-Weighted Threshold,70.21789493546096,3.510894746773048
8,50,beam_weighted,Beam-Weighted Threshold,29.425357301781393,1.4712678650890696
8,50,beam_weighted,Beam-Weighted Threshold,90.245046556998,4.5122523278499
8,50,beam_weighted,Beam-Weighted Threshold,59.90670066493782,2.9953350332468913
