K,method_id,label,throughput_mbps,se_bps_per_hz
45,random,Random,85.19088281548997,4.259544140774499
45,random,Random,115.0212123113072,5.751060615565359
45,random,Random,95.89013201743944,4.794506600871972
45,random,Random,111.61189101928885,5.580594550964443
45,random,Random,106.94353114055721,5.34717655702786
45,random,Random,85.78744352231112,4.289372176115556
45,random,Random,93.26407493405982,4.66320374670299
45,random,Random,30.604171425119738,1.530208571255987
45,random,Random,52.64770672583448,2.632385336291724
45,random,Random,37.492167244175285,1.8746083622087641
45,random,Random,50.77155431405316,2.538577715702658
45,random,Random,82.63781643842108,4.131890821921054
45,random,Random,67.68382721354962,3.3841913606774807
45,random,Random,71.03214744254713,3.551607372127356
45,random,Random,88.21053730514807,4.4105268652574035
45,random,Random,82.82874004753148,4.141437002376574
45,random,Random,93.69589594423202,4.684794797211601
45,random,Random,87.76083147852788,4.388041573926394
45,random,Random,59.256493505526784,2.962824675276339
45,random,Random,8.592716794218568,0.4296358397109284
45,random,Random,29.138958020192494,1.4569479010096247
45,random,Random,7.209222772961641,0.36046113864808205
45,random,Random,101.5776768106705,5.078883840533525
45,random,Random,63.95643425767567,3.1978217128837834
45,random,Random,72.98028093219355,3.649014046609677
45,random,Random,67.12398250847818,3.356199125423909
45,random,Random,23.900297739408717,1.1950148869704358
45,random,Random,66.10963181661003,3.3054815908305017
45,random,Random,108.45843584790926,5.422921792395463
45,random,Random,26.5943013546392,1.32971506773196
45,random,Random,44.05709477676158,2.202854738838079
45,random,Random,77.8439876419338,3.89219938209669
45,random,Random,25.223077190521558,1.2611538595260778
45,random,Random,106.81842562681534,5.3409212813407665
45,random,Random,123.44497889484975,6.1722489447424875
45,random,Random,75.3333452572094,3.7666672628604703
45,random,Random,105.16681469935759,5.258340734967879
45,random,Random,89.02858089069383,4.451429044534692
45,random,Random,49.88830441436619,2.4944152207183095
45,random,Random,48.87018156118813,2.4435090780594066
45,random,Random,86.69148464489224,4.334574232244612
45,random,Random,15.391982227964224,0.7695991113982112
45,random,Random,57.1499997736939,2.857499988684695
45,random,Random,59.86211924388418,2.993105962194209
45,random,Random,73.29714407271877,3.6648572036359384
45,random,Random,4.231968896886571,0.21159844484432858
45,random,Random,21.333052934321106,1.0666526467160553
45,random,Random,57.820217098732144,2.8910108549366074
45,random,Random,51.29935535863399,2.5649677679316993
45,random,Random,21.44387310328954,1.072193655164477
45,random,Random,72.5238035471324,3.6261901773566203
45,random,Random,120.50260371585013,6.025130185792507
